No.,Time,Source,Destination,Source Port,Destination Port,Source,Destination,Protocol,Length,Info
8382,543.339082,10.42.42.253,10.42.42.56,36020,1042,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1042 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8383,543.339084,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1443 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8384,543.339124,10.42.42.253,10.42.42.50,36020,63331,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  63331 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8385,543.339138,10.42.42.56,10.42.42.253,1042,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1042  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8386,543.33918,10.42.42.253,10.42.42.56,36020,1033,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1033 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8387,543.33923,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  5200 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8388,543.339232,10.42.42.56,10.42.42.253,1033,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1033  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8389,543.339319,10.42.42.253,10.42.42.50,36020,43,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  43 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8390,543.339395,10.42.42.253,10.42.42.56,36020,63331,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  63331 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8391,543.339411,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8392,543.339449,10.42.42.253,10.42.42.50,36020,1065,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8393,543.33945,10.42.42.56,10.42.42.253,63331,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"63331  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8394,543.339493,10.42.42.253,10.42.42.56,36020,43,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8395,543.339494,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  6100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8396,543.33954,10.42.42.253,10.42.42.50,36020,4125,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  4125 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8397,543.339541,10.42.42.56,10.42.42.253,43,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"43  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8398,543.339649,10.42.42.253,10.42.42.56,36020,1065,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1065 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8399,543.339651,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1187 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8400,543.339661,10.42.42.56,10.42.42.253,1065,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1065  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8401,543.339694,10.42.42.253,10.42.42.50,36020,24800,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  24800 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8402,543.339728,10.42.42.50,10.42.42.253,1033,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1033  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8403,543.339731,10.42.42.253,10.42.42.56,36020,4125,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  4125 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8404,543.339734,10.42.42.50,10.42.42.253,63331,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"63331  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8405,543.339779,10.42.42.253,10.42.42.25,36020,5222,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1069 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8406,543.339782,10.42.42.50,10.42.42.253,43,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"43  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8407,543.339786,10.42.42.50,10.42.42.253,1065,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1065  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8408,543.339789,10.42.42.56,10.42.42.253,4125,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"4125  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8409,543.3398,10.42.42.50,10.42.42.253,4125,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"4125  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8410,543.339813,10.42.42.253,10.42.42.50,36020,5214,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8411,543.339938,10.42.42.50,10.42.42.253,24800,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"24800  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8412,543.339939,10.42.42.50,10.42.42.253,5214,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"5214  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8413,543.33994,10.42.42.253,10.42.42.56,36020,24800,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8414,543.339987,10.42.42.56,10.42.42.253,24800,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"24800  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8415,543.340011,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  2035 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8416,543.340057,10.42.42.253,10.42.42.50,36020,1138,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1138 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8417,543.340113,10.42.42.253,10.42.42.56,36020,5214,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8418,543.340134,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  9102 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8419,543.340163,10.42.42.253,10.42.42.50,36020,1025,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1025 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8420,543.340164,10.42.42.56,10.42.42.253,5214,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"5214  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8421,543.340192,10.42.42.253,10.42.42.56,36020,1138,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1138 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8422,543.340221,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1524 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8423,543.340249,10.42.42.253,10.42.42.50,36020,5960,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  5960 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8424,543.340251,10.42.42.56,10.42.42.253,1138,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1138  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8425,543.340328,10.42.42.253,10.42.42.56,36020,1025,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8426,543.34035,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  14000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8427,543.340379,10.42.42.56,10.42.42.253,1025,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1025  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8428,543.340406,10.42.42.253,10.42.42.50,36020,2121,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8429,543.340407,10.42.42.50,10.42.42.253,1138,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1138  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8430,543.340423,10.42.42.50,10.42.42.253,1025,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1025  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8431,543.340435,10.42.42.253,10.42.42.56,36020,5960,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  5960 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8432,543.340454,10.42.42.50,10.42.42.253,5960,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"5960  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8433,543.34046,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  34573 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8434,543.340504,10.42.42.253,10.42.42.50,36020,31337,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8435,543.340505,10.42.42.56,10.42.42.253,5960,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"5960  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8436,543.340522,10.42.42.253,10.42.42.56,36020,2121,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  2121 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8437,543.340537,10.42.42.50,10.42.42.253,2121,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2121  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8438,543.340575,10.42.42.56,10.42.42.253,2121,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"2121  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8439,543.340666,10.42.42.50,10.42.42.253,31337,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"31337  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8440,543.340669,10.42.42.253,10.42.42.25,36020,5225,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  8873 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8441,543.340672,10.42.42.253,10.42.42.50,36020,3551,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  3551 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8442,543.340764,10.42.42.50,10.42.42.253,3551,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3551  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8443,543.340767,10.42.42.253,10.42.42.56,36020,31337,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  31337 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8444,543.340802,10.42.42.253,10.42.42.25,36020,5226,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8445,543.34083,10.42.42.253,10.42.42.50,36020,1037,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1037 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8446,543.340833,10.42.42.56,10.42.42.253,31337,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"31337  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8447,543.340915,10.42.42.253,10.42.42.56,36020,3551,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  3551 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8448,543.340918,10.42.42.253,10.42.42.25,36020,5226,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  7200 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8449,543.340957,10.42.42.56,10.42.42.253,3551,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3551  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8450,543.340973,10.42.42.253,10.42.42.50,36020,8254,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  8254 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8451,543.340999,10.42.42.253,10.42.42.56,36020,1037,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1037 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8452,543.341069,10.42.42.253,10.42.42.25,36020,5269,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  10024 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8453,543.34107,10.42.42.56,10.42.42.253,1037,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1037  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8454,543.341071,10.42.42.50,10.42.42.253,1037,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1037  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8455,543.341073,10.42.42.50,10.42.42.253,8254,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"8254  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8456,543.341086,10.42.42.253,10.42.42.50,36020,81,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  81 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8457,543.341135,10.42.42.253,10.42.42.56,36020,8254,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  8254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8458,543.341156,10.42.42.253,10.42.42.25,36020,5269,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1042 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8459,543.341157,10.42.42.50,10.42.42.253,81,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"81  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8460,543.341196,10.42.42.56,10.42.42.253,8254,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8254  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8461,543.341245,10.42.42.253,10.42.42.50,36020,8652,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  8652 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8462,543.341269,10.42.42.253,10.42.42.56,36020,81,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  81 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8463,543.34129,10.42.42.50,10.42.42.253,8652,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"8652  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8464,543.341366,10.42.42.56,10.42.42.253,81,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"81  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8465,543.344704,10.42.42.253,10.42.42.50,36020,7800,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  7800 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8466,543.344708,10.42.42.253,10.42.42.56,36020,8652,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8467,543.344711,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1033 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8468,543.344714,10.42.42.253,10.42.42.50,36020,8651,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  8651 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8469,543.344726,10.42.42.56,10.42.42.253,8652,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8652  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8470,543.344742,10.42.42.253,10.42.42.56,36020,7800,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  7800 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8471,543.344788,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  63331 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8472,543.344833,10.42.42.253,10.42.42.50,36020,49155,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  49155 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8473,543.344836,10.42.42.56,10.42.42.253,7800,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"7800  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8474,543.34488,10.42.42.253,10.42.42.56,36020,8651,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  8651 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8475,543.344994,10.42.42.56,10.42.42.253,8651,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8651  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8476,543.344998,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  43 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8477,543.345001,10.42.42.253,10.42.42.50,36020,1503,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1503 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8478,543.345004,10.42.42.253,10.42.42.56,36020,49155,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  49155 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8479,543.345105,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8480,543.345108,10.42.42.56,10.42.42.253,49155,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"49155  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8481,543.345111,10.42.42.253,10.42.42.50,36020,9500,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  9500 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8482,543.345181,10.42.42.253,10.42.42.56,36020,1503,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8483,543.345184,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  4125 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8484,543.345253,10.42.42.56,10.42.42.253,1503,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1503  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8485,543.345261,10.42.42.253,10.42.42.50,36020,1044,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1044 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8486,543.345262,10.42.42.253,10.42.42.56,36020,9500,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  9500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8487,543.34529,10.42.42.50,10.42.42.253,7800,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"7800  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8488,543.345291,10.42.42.50,10.42.42.253,8651,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"8651  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8489,543.345318,10.42.42.253,10.42.42.25,36020,5280,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  24800 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8490,543.345319,10.42.42.56,10.42.42.253,9500,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"9500  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8491,543.345331,10.42.42.50,10.42.42.253,49155,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"49155  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8492,543.345332,10.42.42.50,10.42.42.253,1503,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1503  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8493,543.345354,10.42.42.253,10.42.42.50,36020,1117,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1117 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8494,543.345355,10.42.42.50,10.42.42.253,9500,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"9500  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8495,543.345379,10.42.42.50,10.42.42.253,1044,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1044  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8496,543.345465,10.42.42.253,10.42.42.56,36020,1044,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1044 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8497,543.345466,10.42.42.50,10.42.42.253,1117,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1117  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8498,543.345526,10.42.42.56,10.42.42.253,1044,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1044  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8499,543.345527,10.42.42.253,10.42.42.25,36020,5298,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8500,543.345592,10.42.42.253,10.42.42.50,36020,425,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  425 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
8501,543.345654,10.42.42.253,10.42.42.56,36020,1117,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1117 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8502,543.345671,10.42.42.253,10.42.42.25,36020,5298,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1138 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8503,543.345714,10.42.42.56,10.42.42.253,1117,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1117  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8504,543.34572,10.42.42.253,10.42.42.50,36020,1114,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  1114 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8505,543.345727,10.42.42.253,10.42.42.56,36020,425,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  425 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
8506,543.345759,10.42.42.253,10.42.42.25,36020,5298,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1025 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
8507,543.345786,10.42.42.253,10.42.42.50,36020,3814,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  3814 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8508,543.345787,10.42.42.56,10.42.42.253,425,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"425  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8509,543.345864,10.42.42.253,10.42.42.56,36020,1114,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,60,36020  >  1114 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8510,543.345865,10.42.42.50,10.42.42.253,425,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"425  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8511,543.345878,10.42.42.50,10.42.42.253,1114,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1114  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8512,543.34592,10.42.42.253,10.42.42.25,36020,5298,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  5960 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
8513,543.345921,10.42.42.56,10.42.42.253,1114,36020,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1114  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8514,543.345922,10.42.42.50,10.42.42.253,3814,36020,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3814  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
8515,543.345944,10.42.42.253,10.42.42.50,36020,7103,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,60,36020  >  7103 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
